location,iso_code,date,people_fully_vaccinated,year
Czechia,CZE,2021/05/07,1063977,2021
Czechia,CZE,2021/05/08,1065695,2021
Czechia,CZE,2021/05/09,1066882,2021
Czechia,CZE,2021/05/10,1074012,2021
Czechia,CZE,2021/05/11,1082763,2021
Czechia,CZE,2021/05/12,1091780,2021
Czechia,CZE,2021/05/13,1100882,2021
Czechia,CZE,2021/05/14,1108603,2021
Czechia,CZE,2021/05/15,1110776,2021
Czechia,CZE,2021/05/16,1111985,2021
Czechia,CZE,2021/05/17,1118650,2021
Czechia,CZE,2021/05/18,1131607,2021
Czechia,CZE,2021/05/19,1146655,2021
Czechia,CZE,2021/05/20,1173559,2021
Czechia,CZE,2021/05/21,1201179,2021
Czechia,CZE,2021/05/22,1212246,2021
Czechia,CZE,2021/05/23,1221207,2021
Czechia,CZE,2021/05/24,1254691,2021
Czechia,CZE,2021/05/25,1290336,2021
Czechia,CZE,2021/05/26,1327731,2021
Czechia,CZE,2021/05/27,1374955,2021
Czechia,CZE,2021/05/28,1421364,2021
Czechia,CZE,2021/05/29,1438408,2021
Czechia,CZE,2021/05/30,1452788,2021
Czechia,CZE,2021/05/31,1500153,2021
Czechia,CZE,2021/06/01,1548468,2021
Czechia,CZE,2021/06/02,1602345,2021
Czechia,CZE,2021/06/03,1662446,2021
Czechia,CZE,2021/06/04,1719737,2021
Czechia,CZE,2021/06/05,1738496,2021
Czechia,CZE,2021/06/06,1753558,2021
Czechia,CZE,2021/06/07,1809096,2021
Czechia,CZE,2021/06/08,1863974,2021
Czechia,CZE,2021/06/09,1928282,2021
Czechia,CZE,2021/06/10,1999248,2021
Czechia,CZE,2021/06/11,2068831,2021
Czechia,CZE,2021/06/12,2089547,2021
Czechia,CZE,2021/06/13,2107885,2021
Czechia,CZE,2021/06/14,2182125,2021
Czechia,CZE,2021/06/15,2254314,2021
Czechia,CZE,2021/06/16,2332382,2021
Czechia,CZE,2021/06/17,2415310,2021
Czechia,CZE,2021/06/18,2495656,2021
Czechia,CZE,2021/06/19,2524860,2021
Czechia,CZE,2021/06/20,2548602,2021
Czechia,CZE,2021/06/21,2627020,2021
Czechia,CZE,2021/06/22,2709124,2021
Czechia,CZE,2021/06/23,2794210,2021
Czechia,CZE,2021/06/24,2884117,2021
Czechia,CZE,2021/06/25,2970082,2021
Czechia,CZE,2021/06/26,3004800,2021
Czechia,CZE,2021/06/27,3031363,2021
Czechia,CZE,2021/06/28,3116419,2021
Czechia,CZE,2021/06/29,3202766,2021
Czechia,CZE,2021/06/30,3293578,2021
Czechia,CZE,2021/07/01,3383443,2021
Czechia,CZE,2021/07/02,3469105,2021
Czechia,CZE,2021/07/03,3500534,2021
Czechia,CZE,2021/07/04,3522278,2021
Czechia,CZE,2021/07/05,3547563,2021
Czechia,CZE,2021/07/06,3575103,2021
Czechia,CZE,2021/07/07,3653929,2021
Czechia,CZE,2021/07/08,3724118,2021
Czechia,CZE,2021/07/09,3793248,2021
Czechia,CZE,2021/07/10,3821791,2021
Czechia,CZE,2021/07/11,3844613,2021
Czechia,CZE,2021/07/12,3913599,2021
Czechia,CZE,2021/07/13,3983357,2021
Czechia,CZE,2021/07/14,4055252,2021
Czechia,CZE,2021/07/15,4121131,2021
Czechia,CZE,2021/07/16,4193701,2021
Czechia,CZE,2021/07/17,4225067,2021
Czechia,CZE,2021/07/18,4251015,2021
Czechia,CZE,2021/07/19,4317931,2021
Czechia,CZE,2021/07/20,4384860,2021
Czechia,CZE,2021/07/21,4448183,2021
Czechia,CZE,2021/07/22,4506665,2021
Czechia,CZE,2021/07/23,4561259,2021
Czechia,CZE,2021/07/24,4588827,2021
Czechia,CZE,2021/07/25,4610795,2021
Czechia,CZE,2021/07/26,4659240,2021
Czechia,CZE,2021/07/27,4705735,2021
Czechia,CZE,2021/07/28,4751577,2021
Czechia,CZE,2021/07/29,4793392,2021
Czechia,CZE,2021/07/30,4835814,2021
Czechia,CZE,2021/07/31,4855276,2021
Czechia,CZE,2021/08/01,4871390,2021
Czechia,CZE,2021/08/02,4908818,2021
Czechia,CZE,2021/08/03,4946811,2021
Czechia,CZE,2021/08/04,4983425,2021
Czechia,CZE,2021/08/05,5023765,2021
Czechia,CZE,2021/08/06,5066742,2021
Czechia,CZE,2021/08/07,5084826,2021
Czechia,CZE,2021/08/08,5100509,2021
Czechia,CZE,2021/08/09,5145455,2021
Czechia,CZE,2021/08/10,5184899,2021
Czechia,CZE,2021/08/11,5227911,2021
Czechia,CZE,2021/08/12,5264857,2021
Czechia,CZE,2021/08/13,5305011,2021
Czechia,CZE,2021/08/14,5315639,2021
Czechia,CZE,2021/08/15,5325976,2021
Czechia,CZE,2021/08/16,5359927,2021
Czechia,CZE,2021/08/17,5386870,2021
Czechia,CZE,2021/08/18,5425557,2021
Czechia,CZE,2021/08/19,5463779,2021
Czechia,CZE,2021/08/20,5503829,2021
Czechia,CZE,2021/08/21,5516538,2021
Czechia,CZE,2021/08/22,5528462,2021
Czechia,CZE,2021/08/23,5567512,2021
Czechia,CZE,2021/08/24,5600595,2021
Czechia,CZE,2021/08/25,5628643,2021
Czechia,CZE,2021/08/26,5654447,2021
Czechia,CZE,2021/08/27,5680098,2021
Czechia,CZE,2021/08/28,5687032,2021
Czechia,CZE,2021/08/29,5693386,2021
Czechia,CZE,2021/08/30,5714854,2021
Czechia,CZE,2021/08/31,5732638,2021
Czechia,CZE,2021/09/01,5746284,2021
Czechia,CZE,2021/09/02,5759971,2021
Czechia,CZE,2021/09/03,5775142,2021
Czechia,CZE,2021/09/04,5778367,2021
Czechia,CZE,2021/09/05,5780819,2021
Democratic Republic of Congo,COD,2020/12/02,0,2020
Democratic Republic of Congo,COD,2020/12/03,0,2020
Democratic Republic of Congo,COD,2020/12/04,0,2020
Democratic Republic of Congo,COD,2020/12/05,0,2020
Democratic Republic of Congo,COD,2020/12/06,0,2020
Democratic Republic of Congo,COD,2020/12/07,0,2020
Democratic Republic of Congo,COD,2020/12/08,0,2020
Democratic Republic of Congo,COD,2020/12/09,0,2020
Democratic Republic of Congo,COD,2020/12/10,0,2020
Democratic Republic of Congo,COD,2020/12/11,0,2020
Democratic Republic of Congo,COD,2020/12/12,0,2020
Democratic Republic of Congo,COD,2020/12/13,0,2020
Democratic Republic of Congo,COD,2020/12/14,0,2020
Democratic Republic of Congo,COD,2020/12/15,0,2020
Democratic Republic of Congo,COD,2020/12/16,0,2020
Democratic Republic of Congo,COD,2020/12/17,0,2020
Democratic Republic of Congo,COD,2020/12/18,0,2020
Democratic Republic of Congo,COD,2020/12/19,0,2020
Democratic Republic of Congo,COD,2020/12/20,0,2020
Democratic Republic of Congo,COD,2020/12/21,0,2020
Democratic Republic of Congo,COD,2020/12/22,0,2020
Democratic Republic of Congo,COD,2020/12/23,0,2020
Democratic Republic of Congo,COD,2020/12/24,0,2020
Democratic Republic of Congo,COD,2020/12/25,0,2020
Democratic Republic of Congo,COD,2020/12/26,0,2020
Democratic Republic of Congo,COD,2020/12/27,0,2020
Democratic Republic of Congo,COD,2020/12/28,0,2020
Democratic Republic of Congo,COD,2020/12/29,0,2020
Democratic Republic of Congo,COD,2020/12/30,0,2020
Democratic Republic of Congo,COD,2020/12/31,0,2020
Democratic Republic of Congo,COD,2021/01/01,0,2021
Democratic Republic of Congo,COD,2021/01/02,0,2021
Democratic Republic of Congo,COD,2021/01/03,0,2021
Democratic Republic of Congo,COD,2021/01/04,0,2021
Democratic Republic of Congo,COD,2021/01/05,0,2021
Democratic Republic of Congo,COD,2021/01/06,0,2021
Democratic Republic of Congo,COD,2021/01/07,0,2021
Democratic Republic of Congo,COD,2021/01/08,0,2021
Democratic Republic of Congo,COD,2021/01/09,0,2021
Democratic Republic of Congo,COD,2021/01/10,0,2021
Democratic Republic of Congo,COD,2021/01/11,0,2021
Democratic Republic of Congo,COD,2021/01/12,0,2021
Democratic Republic of Congo,COD,2021/01/13,0,2021
Democratic Republic of Congo,COD,2021/01/14,0,2021
Democratic Republic of Congo,COD,2021/01/15,0,2021
Democratic Republic of Congo,COD,2021/01/16,0,2021
Democratic Republic of Congo,COD,2021/01/17,0,2021
Democratic Republic of Congo,COD,2021/01/18,0,2021
Democratic Republic of Congo,COD,2021/01/19,0,2021
Democratic Republic of Congo,COD,2021/01/20,0,2021
Democratic Republic of Congo,COD,2021/01/21,0,2021
Democratic Republic of Congo,COD,2021/01/22,0,2021
Democratic Republic of Congo,COD,2021/01/23,0,2021
Democratic Republic of Congo,COD,2021/01/24,0,2021
Democratic Republic of Congo,COD,2021/01/25,0,2021
Democratic Republic of Congo,COD,2021/01/26,0,2021
Democratic Republic of Congo,COD,2021/01/27,0,2021
Democratic Republic of Congo,COD,2021/01/28,0,2021
Democratic Republic of Congo,COD,2021/01/29,0,2021
Democratic Republic of Congo,COD,2021/01/30,0,2021
Democratic Republic of Congo,COD,2021/01/31,0,2021
Democratic Republic of Congo,COD,2021/02/01,0,2021
Democratic Republic of Congo,COD,2021/02/02,0,2021
Democratic Republic of Congo,COD,2021/02/03,0,2021
Democratic Republic of Congo,COD,2021/02/04,0,2021
Democratic Republic of Congo,COD,2021/02/05,0,2021
Democratic Republic of Congo,COD,2021/02/06,0,2021
Democratic Republic of Congo,COD,2021/02/07,0,2021
Democratic Republic of Congo,COD,2021/02/08,0,2021
Democratic Republic of Congo,COD,2021/02/09,0,2021
Democratic Republic of Congo,COD,2021/02/10,0,2021
Democratic Republic of Congo,COD,2021/02/11,0,2021
Democratic Republic of Congo,COD,2021/02/12,0,2021
Democratic Republic of Congo,COD,2021/02/13,0,2021
Democratic Republic of Congo,COD,2021/02/14,0,2021
Democratic Republic of Congo,COD,2021/02/15,0,2021
Democratic Republic of Congo,COD,2021/02/16,0,2021
Democratic Republic of Congo,COD,2021/02/17,0,2021
Democratic Republic of Congo,COD,2021/02/18,0,2021
Democratic Republic of Congo,COD,2021/02/19,0,2021
Democratic Republic of Congo,COD,2021/02/20,0,2021
Democratic Republic of Congo,COD,2021/02/21,0,2021
Democratic Republic of Congo,COD,2021/02/22,0,2021
Democratic Republic of Congo,COD,2021/02/23,0,2021
Democratic Republic of Congo,COD,2021/02/24,0,2021
Democratic Republic of Congo,COD,2021/02/25,0,2021
Democratic Republic of Congo,COD,2021/02/26,0,2021
Democratic Republic of Congo,COD,2021/02/27,0,2021
Democratic Republic of Congo,COD,2021/02/28,0,2021
Democratic Republic of Congo,COD,2021/03/01,0,2021
Democratic Republic of Congo,COD,2021/03/02,0,2021
Democratic Republic of Congo,COD,2021/03/03,0,2021
Democratic Republic of Congo,COD,2021/03/04,0,2021
Democratic Republic of Congo,COD,2021/03/05,0,2021
Democratic Republic of Congo,COD,2021/03/06,0,2021
Democratic Republic of Congo,COD,2021/03/07,0,2021
Democratic Republic of Congo,COD,2021/03/08,0,2021
Democratic Republic of Congo,COD,2021/03/09,0,2021
Democratic Republic of Congo,COD,2021/03/10,0,2021
Democratic Republic of Congo,COD,2021/03/11,0,2021
Democratic Republic of Congo,COD,2021/03/12,0,2021
Democratic Republic of Congo,COD,2021/03/13,0,2021
Democratic Republic of Congo,COD,2021/03/14,0,2021
Democratic Republic of Congo,COD,2021/03/15,0,2021
Democratic Republic of Congo,COD,2021/03/16,0,2021
Democratic Republic of Congo,COD,2021/03/17,0,2021
Democratic Republic of Congo,COD,2021/03/18,0,2021
Democratic Republic of Congo,COD,2021/03/19,0,2021
Democratic Republic of Congo,COD,2021/03/20,0,2021
Democratic Republic of Congo,COD,2021/03/21,0,2021
Democratic Republic of Congo,COD,2021/03/22,0,2021
Democratic Republic of Congo,COD,2021/03/23,0,2021
Democratic Republic of Congo,COD,2021/03/24,0,2021
Democratic Republic of Congo,COD,2021/03/25,0,2021
Democratic Republic of Congo,COD,2021/03/26,0,2021
Democratic Republic of Congo,COD,2021/03/27,0,2021
Democratic Republic of Congo,COD,2021/03/28,0,2021
Democratic Republic of Congo,COD,2021/03/29,0,2021
Democratic Republic of Congo,COD,2021/03/30,0,2021
Democratic Republic of Congo,COD,2021/03/31,0,2021
Democratic Republic of Congo,COD,2021/04/01,0,2021
Democratic Republic of Congo,COD,2021/04/02,0,2021
Democratic Republic of Congo,COD,2021/04/03,0,2021
Democratic Republic of Congo,COD,2021/04/04,0,2021
Democratic Republic of Congo,COD,2021/04/05,0,2021
Democratic Republic of Congo,COD,2021/04/06,0,2021
Democratic Republic of Congo,COD,2021/04/07,0,2021
Democratic Republic of Congo,COD,2021/04/08,0,2021
Democratic Republic of Congo,COD,2021/04/09,0,2021
Democratic Republic of Congo,COD,2021/04/10,0,2021
Democratic Republic of Congo,COD,2021/04/11,0,2021
Democratic Republic of Congo,COD,2021/04/12,0,2021
Democratic Republic of Congo,COD,2021/04/13,0,2021
Democratic Republic of Congo,COD,2021/04/14,0,2021
Democratic Republic of Congo,COD,2021/04/15,0,2021
Democratic Republic of Congo,COD,2021/04/16,0,2021
Democratic Republic of Congo,COD,2021/04/17,0,2021
Democratic Republic of Congo,COD,2021/04/18,0,2021
Democratic Republic of Congo,COD,2021/04/19,,2021
Democratic Republic of Congo,COD,2021/04/20,,2021
Democratic Republic of Congo,COD,2021/04/21,,2021
Democratic Republic of Congo,COD,2021/04/22,,2021
Democratic Republic of Congo,COD,2021/04/23,,2021
Democratic Republic of Congo,COD,2021/04/24,,2021
Democratic Republic of Congo,COD,2021/04/25,,2021
Democratic Republic of Congo,COD,2021/04/26,,2021
Democratic Republic of Congo,COD,2021/04/27,,2021
Democratic Republic of Congo,COD,2021/04/28,,2021
Democratic Republic of Congo,COD,2021/04/29,,2021
Democratic Republic of Congo,COD,2021/04/30,,2021
Democratic Republic of Congo,COD,2021/05/01,,2021
Democratic Republic of Congo,COD,2021/05/02,,2021
Democratic Republic of Congo,COD,2021/05/03,,2021
Democratic Republic of Congo,COD,2021/05/04,,2021
Democratic Republic of Congo,COD,2021/05/05,,2021
Democratic Republic of Congo,COD,2021/05/06,,2021
Democratic Republic of Congo,COD,2021/05/07,,2021
Democratic Republic of Congo,COD,2021/05/08,,2021
Democratic Republic of Congo,COD,2021/05/09,,2021
Democratic Republic of Congo,COD,2021/05/10,,2021
Democratic Republic of Congo,COD,2021/05/11,,2021
Democratic Republic of Congo,COD,2021/05/12,,2021
Democratic Republic of Congo,COD,2021/05/13,,2021
Democratic Republic of Congo,COD,2021/05/14,,2021
Democratic Republic of Congo,COD,2021/05/15,,2021
Democratic Republic of Congo,COD,2021/05/16,,2021
Democratic Republic of Congo,COD,2021/05/17,,2021
Democratic Republic of Congo,COD,2021/05/18,,2021
Democratic Republic of Congo,COD,2021/05/19,,2021
Democratic Republic of Congo,COD,2021/05/20,,2021
Democratic Republic of Congo,COD,2021/05/21,,2021
Democratic Republic of Congo,COD,2021/05/22,,2021
Democratic Republic of Congo,COD,2021/05/23,,2021
Democratic Republic of Congo,COD,2021/05/24,,2021
Democratic Republic of Congo,COD,2021/05/25,,2021
Democratic Republic of Congo,COD,2021/05/26,,2021
Democratic Republic of Congo,COD,2021/05/27,,2021
Democratic Republic of Congo,COD,2021/05/28,,2021
Democratic Republic of Congo,COD,2021/05/29,,2021
Democratic Republic of Congo,COD,2021/05/30,,2021
Democratic Republic of Congo,COD,2021/05/31,,2021
Democratic Republic of Congo,COD,2021/06/01,,2021
Democratic Republic of Congo,COD,2021/06/02,,2021
Democratic Republic of Congo,COD,2021/06/03,,2021
Democratic Republic of Congo,COD,2021/06/04,,2021
Democratic Republic of Congo,COD,2021/06/05,,2021
Democratic Republic of Congo,COD,2021/06/06,,2021
Democratic Republic of Congo,COD,2021/06/07,,2021
Democratic Republic of Congo,COD,2021/06/08,,2021
Democratic Republic of Congo,COD,2021/06/09,,2021
Democratic Republic of Congo,COD,2021/06/10,,2021
Democratic Republic of Congo,COD,2021/06/11,,2021
Democratic Republic of Congo,COD,2021/06/12,,2021
Democratic Republic of Congo,COD,2021/06/13,,2021
Democratic Republic of Congo,COD,2021/06/14,,2021
Democratic Republic of Congo,COD,2021/06/15,,2021
Democratic Republic of Congo,COD,2021/06/16,,2021
Democratic Republic of Congo,COD,2021/06/17,,2021
Democratic Republic of Congo,COD,2021/06/18,,2021
Democratic Republic of Congo,COD,2021/06/19,,2021
Democratic Republic of Congo,COD,2021/06/20,,2021
Democratic Republic of Congo,COD,2021/06/21,,2021
Democratic Republic of Congo,COD,2021/06/22,,2021
Democratic Republic of Congo,COD,2021/06/23,,2021
Democratic Republic of Congo,COD,2021/06/24,,2021
Democratic Republic of Congo,COD,2021/06/25,,2021
Democratic Republic of Congo,COD,2021/06/26,,2021
Democratic Republic of Congo,COD,2021/06/27,,2021
Democratic Republic of Congo,COD,2021/06/28,,2021
Democratic Republic of Congo,COD,2021/06/29,,2021
Democratic Republic of Congo,COD,2021/06/30,,2021
Democratic Republic of Congo,COD,2021/07/01,,2021
Democratic Republic of Congo,COD,2021/07/02,,2021
Democratic Republic of Congo,COD,2021/07/03,,2021
Democratic Republic of Congo,COD,2021/07/04,,2021
Democratic Republic of Congo,COD,2021/07/05,,2021
Democratic Republic of Congo,COD,2021/07/06,,2021
Democratic Republic of Congo,COD,2021/07/07,,2021
Democratic Republic of Congo,COD,2021/07/08,,2021
Democratic Republic of Congo,COD,2021/07/09,,2021
Democratic Republic of Congo,COD,2021/07/10,,2021
Democratic Republic of Congo,COD,2021/07/11,,2021
Democratic Republic of Congo,COD,2021/07/12,,2021
Democratic Republic of Congo,COD,2021/07/13,,2021
Democratic Republic of Congo,COD,2021/07/14,,2021
Democratic Republic of Congo,COD,2021/07/15,,2021
Democratic Republic of Congo,COD,2021/07/16,,2021
Democratic Republic of Congo,COD,2021/07/17,,2021
Democratic Republic of Congo,COD,2021/07/18,,2021
Democratic Republic of Congo,COD,2021/07/19,2513,2021
Democratic Republic of Congo,COD,2021/07/20,,2021
Democratic Republic of Congo,COD,2021/07/21,,2021
Democratic Republic of Congo,COD,2021/07/22,,2021
Democratic Republic of Congo,COD,2021/07/23,,2021
Democratic Republic of Congo,COD,2021/07/24,2513,2021
Democratic Republic of Congo,COD,2021/07/25,,2021
Democratic Republic of Congo,COD,2021/07/26,,2021
Democratic Republic of Congo,COD,2021/07/27,,2021
Democratic Republic of Congo,COD,2021/07/28,,2021
Democratic Republic of Congo,COD,2021/07/29,,2021
Democratic Republic of Congo,COD,2021/07/30,,2021
Democratic Republic of Congo,COD,2021/07/31,,2021
Democratic Republic of Congo,COD,2021/08/01,,2021
Democratic Republic of Congo,COD,2021/08/02,,2021
Democratic Republic of Congo,COD,2021/08/03,4260,2021
Democratic Republic of Congo,COD,2021/08/04,,2021
Democratic Republic of Congo,COD,2021/08/05,,2021
Democratic Republic of Congo,COD,2021/08/06,,2021
Democratic Republic of Congo,COD,2021/08/07,,2021
Democratic Republic of Congo,COD,2021/08/08,,2021
Democratic Republic of Congo,COD,2021/08/09,4260,2021
Democratic Republic of Congo,COD,2021/08/10,,2021
Democratic Republic of Congo,COD,2021/08/11,,2021
Democratic Republic of Congo,COD,2021/08/12,,2021
Democratic Republic of Congo,COD,2021/08/13,,2021
Democratic Republic of Congo,COD,2021/08/14,,2021
Democratic Republic of Congo,COD,2021/08/15,,2021
Democratic Republic of Congo,COD,2021/08/16,,2021
Democratic Republic of Congo,COD,2021/08/17,,2021
Democratic Republic of Congo,COD,2021/08/18,,2021
Democratic Republic of Congo,COD,2021/08/19,,2021
Democratic Republic of Congo,COD,2021/08/20,4897,2021
Democratic Republic of Congo,COD,2021/08/21,,2021
Democratic Republic of Congo,COD,2021/08/22,,2021
Democratic Republic of Congo,COD,2021/08/23,5871,2021
Democratic Republic of Congo,COD,2021/08/24,,2021
Democratic Republic of Congo,COD,2021/08/25,,2021
Democratic Republic of Congo,COD,2021/08/26,,2021
Democratic Republic of Congo,COD,2021/08/27,11156,2021
Democratic Republic of Congo,COD,2021/08/28,,2021
Democratic Republic of Congo,COD,2021/08/29,,2021
Democratic Republic of Congo,COD,2021/08/30,,2021
Democratic Republic of Congo,COD,2021/08/31,14737,2021
Democratic Republic of Congo,COD,2021/09/01,14737,2021
Democratic Republic of Congo,COD,2021/09/02,14737,2021
Democratic Republic of Congo,COD,2021/09/03,14737,2021
Democratic Republic of Congo,COD,2021/09/04,14737,2021
Democratic Republic of Congo,COD,2021/09/05,14737,2021
Denmark,DNK,2020/12/02,0,2020
Denmark,DNK,2020/12/03,0,2020
Denmark,DNK,2020/12/04,0,2020
Denmark,DNK,2020/12/05,0,2020
Denmark,DNK,2020/12/06,0,2020
Denmark,DNK,2020/12/07,0,2020
Denmark,DNK,2020/12/08,0,2020
Denmark,DNK,2020/12/09,0,2020
Denmark,DNK,2020/12/10,0,2020
Denmark,DNK,2020/12/11,0,2020
Denmark,DNK,2020/12/12,0,2020
Denmark,DNK,2020/12/13,0,2020
Denmark,DNK,2020/12/14,0,2020
Denmark,DNK,2020/12/15,0,2020
Denmark,DNK,2020/12/16,0,2020
Denmark,DNK,2020/12/17,0,2020
Denmark,DNK,2020/12/18,,2020
Denmark,DNK,2020/12/19,,2020
Denmark,DNK,2020/12/20,,2020
Denmark,DNK,2020/12/21,,2020
Denmark,DNK,2020/12/22,,2020
Denmark,DNK,2020/12/23,,2020
Denmark,DNK,2020/12/24,,2020
Denmark,DNK,2020/12/25,,2020
Denmark,DNK,2020/12/26,,2020
Denmark,DNK,2020/12/27,,2020
Denmark,DNK,2020/12/28,,2020
Denmark,DNK,2020/12/29,,2020
Denmark,DNK,2020/12/30,,2020
Denmark,DNK,2020/12/31,,2020
Denmark,DNK,2021/01/01,,2021
Denmark,DNK,2021/01/02,,2021
Denmark,DNK,2021/01/03,,2021
Denmark,DNK,2021/01/04,1,2021
Denmark,DNK,2021/01/05,1,2021
Denmark,DNK,2021/01/06,1,2021
Denmark,DNK,2021/01/07,2,2021
Denmark,DNK,2021/01/08,3,2021
Denmark,DNK,2021/01/09,5,2021
Denmark,DNK,2021/01/10,5,2021
Denmark,DNK,2021/01/11,5,2021
Denmark,DNK,2021/01/12,7,2021
Denmark,DNK,2021/01/13,8,2021
Denmark,DNK,2021/01/14,9,2021
Denmark,DNK,2021/01/15,14,2021
Denmark,DNK,2021/01/16,22,2021
Denmark,DNK,2021/01/17,684,2021
Denmark,DNK,2021/01/18,2713,2021
Denmark,DNK,2021/01/19,4690,2021
Denmark,DNK,2021/01/20,6468,2021
Denmark,DNK,2021/01/21,8723,2021
Denmark,DNK,2021/01/22,14206,2021
Denmark,DNK,2021/01/23,20971,2021
Denmark,DNK,2021/01/24,27145,2021
Denmark,DNK,2021/01/25,29518,2021
Denmark,DNK,2021/01/26,31186,2021
Denmark,DNK,2021/01/27,35416,2021
Denmark,DNK,2021/01/28,43374,2021
Denmark,DNK,2021/01/29,61077,2021
Denmark,DNK,2021/01/30,73481,2021
Denmark,DNK,2021/01/31,85171,2021
Denmark,DNK,2021/02/01,92837,2021
Denmark,DNK,2021/02/02,95775,2021
Denmark,DNK,2021/02/03,101837,2021
Denmark,DNK,2021/02/04,112546,2021
Denmark,DNK,2021/02/05,125626,2021
Denmark,DNK,2021/02/06,132230,2021
Denmark,DNK,2021/02/07,135788,2021
Denmark,DNK,2021/02/08,142678,2021
Denmark,DNK,2021/02/09,147458,2021
Denmark,DNK,2021/02/10,151286,2021
Denmark,DNK,2021/02/11,153711,2021
Denmark,DNK,2021/02/12,161289,2021
Denmark,DNK,2021/02/13,162243,2021
Denmark,DNK,2021/02/14,162862,2021
Denmark,DNK,2021/02/15,165978,2021
Denmark,DNK,2021/02/16,167293,2021
Denmark,DNK,2021/02/17,167717,2021
Denmark,DNK,2021/02/18,168029,2021
Denmark,DNK,2021/02/19,168983,2021
Denmark,DNK,2021/02/20,169556,2021
Denmark,DNK,2021/02/21,169914,2021
Denmark,DNK,2021/02/22,171018,2021
Denmark,DNK,2021/02/23,172934,2021
Denmark,DNK,2021/02/24,174847,2021
Denmark,DNK,2021/02/25,175464,2021
Denmark,DNK,2021/02/26,176474,2021
Denmark,DNK,2021/02/27,177883,2021
Denmark,DNK,2021/02/28,179256,2021
Denmark,DNK,2021/03/01,180315,2021
Denmark,DNK,2021/03/02,181592,2021
Denmark,DNK,2021/03/03,182610,2021
Denmark,DNK,2021/03/04,184408,2021
Denmark,DNK,2021/03/05,190073,2021
Denmark,DNK,2021/03/06,193992,2021
Denmark,DNK,2021/03/07,198274,2021
Denmark,DNK,2021/03/08,204656,2021
Denmark,DNK,2021/03/09,211766,2021
Denmark,DNK,2021/03/10,218917,2021
Denmark,DNK,2021/03/11,226818,2021
Denmark,DNK,2021/03/12,237298,2021
Denmark,DNK,2021/03/13,243149,2021
Denmark,DNK,2021/03/14,252438,2021
Denmark,DNK,2021/03/15,262227,2021
Denmark,DNK,2021/03/16,271608,2021
Denmark,DNK,2021/03/17,280695,2021
Denmark,DNK,2021/03/18,287891,2021
Denmark,DNK,2021/03/19,299550,2021
Denmark,DNK,2021/03/20,304328,2021
Denmark,DNK,2021/03/21,308954,2021
Denmark,DNK,2021/03/22,316666,2021
Denmark,DNK,2021/03/23,324202,2021
Denmark,DNK,2021/03/24,337583,2021
Denmark,DNK,2021/03/25,345957,2021
Denmark,DNK,2021/03/26,353767,2021
Denmark,DNK,2021/03/27,356860,2021
Denmark,DNK,2021/03/28,359658,2021
Denmark,DNK,2021/03/29,365837,2021
Denmark,DNK,2021/03/30,371869,2021
Denmark,DNK,2021/03/31,381581,2021
Denmark,DNK,2021/04/01,388475,2021
Denmark,DNK,2021/04/02,395451,2021
Denmark,DNK,2021/04/03,397636,2021
Denmark,DNK,2021/04/04,399415,2021
Denmark,DNK,2021/04/05,400740,2021
Denmark,DNK,2021/04/06,406834,2021
Denmark,DNK,2021/04/07,415062,2021
Denmark,DNK,2021/04/08,423617,2021
Denmark,DNK,2021/04/09,432283,2021
Denmark,DNK,2021/04/10,437723,2021
Denmark,DNK,2021/04/11,441641,2021
Denmark,DNK,2021/04/12,453164,2021
Denmark,DNK,2021/04/13,459410,2021
Denmark,DNK,2021/04/14,470581,2021
Denmark,DNK,2021/04/15,479691,2021
Denmark,DNK,2021/04/16,487862,2021
Denmark,DNK,2021/04/17,490604,2021
Denmark,DNK,2021/04/18,495744,2021
Denmark,DNK,2021/04/19,510135,2021
Denmark,DNK,2021/04/20,527095,2021
Denmark,DNK,2021/04/21,539845,2021
Denmark,DNK,2021/04/22,545243,2021
Denmark,DNK,2021/04/23,556460,2021
Denmark,DNK,2021/04/24,564054,2021
Denmark,DNK,2021/04/25,569342,2021
Denmark,DNK,2021/04/26,577220,2021
Denmark,DNK,2021/04/27,598128,2021
Denmark,DNK,2021/04/28,618700,2021
Denmark,DNK,2021/04/29,636635,2021
Denmark,DNK,2021/04/30,640594,2021
Denmark,DNK,2021/05/01,646721,2021
Denmark,DNK,2021/05/02,660520,2021
Denmark,DNK,2021/05/03,706238,2021
Denmark,DNK,2021/05/04,731026,2021
Denmark,DNK,2021/05/05,760272,2021
Denmark,DNK,2021/05/06,785831,2021
Denmark,DNK,2021/05/07,810437,2021
Denmark,DNK,2021/05/08,841267,2021
Denmark,DNK,2021/05/09,857967,2021
Denmark,DNK,2021/05/10,894115,2021
Denmark,DNK,2021/05/11,920383,2021
Denmark,DNK,2021/05/12,947386,2021
Denmark,DNK,2021/05/13,967091,2021
Denmark,DNK,2021/05/14,997879,2021
Denmark,DNK,2021/05/15,1017327,2021
Denmark,DNK,2021/05/16,1031410,2021
Denmark,DNK,2021/05/17,1061572,2021
Denmark,DNK,2021/05/18,1092373,2021
Denmark,DNK,2021/05/19,1115013,2021
Denmark,DNK,2021/05/20,1137379,2021
Denmark,DNK,2021/05/21,1156655,2021
Denmark,DNK,2021/05/22,1168552,2021
Denmark,DNK,2021/05/23,1174751,2021
Denmark,DNK,2021/05/24,1184480,2021
